IGBP_MODIS,IGBP_VIIRS,WUE,WUE_ECO,SIF,ET,Phase_Angle,SIF_Uncertainty,IGBP,WUE_gCkgH20,GPP,IGBP_class_MODIS,IGBP_class_VIIRS,SiteName,Lat,Lon,Timestamp,LocalTime,TOD,Season,kg_class,kg_confidence,kg_label,SPEI
5.0,5.0,0.084188156,0.886327,0.41404825,5.131642,58.489483,0.25598717,5.0,1.1474845639616251,5.643477708697319,MF,MF,vol091,-41.0,-72.0,2022-01-31 12:47:08,2022-01-31 08:00:00,Morning,Summer,15.0,82.0,Cfb,0.6613169312477112
7.0,7.0,0.07853525,0.4646311,0.2909851,3.5752623,47.14814,0.28260803,7.0,1.0704354754835368,3.9661270141601563,OSH,OSH,vol091,-41.0,-72.0,2022-01-31 12:47:08,2022-01-31 08:00:00,Morning,Summer,15.0,82.0,Cfb,0.6613169312477112
8.0,8.0,0.061761077,0.8900436,0.40362704,5.41519,60.999363,0.24981534,8.0,0.8418034862354399,5.501436527967454,WSA,WSA,vol091,-41.0,-72.0,2022-01-31 12:47:08,2022-01-31 08:00:00,Morning,Summer,15.0,82.0,Cfb,0.6613169312477112
9.0,9.0,0.10269838,0.8664394,0.5876155,6.0856166,56.80959,0.27978873,9.0,1.3997788957506418,8.009199128150941,SAV,SAV,vol091,-41.0,-72.0,2022-01-31 12:47:08,2022-01-31 08:00:00,Morning,Summer,15.0,82.0,Cfb,0.6613169312477112
10.0,10.0,0.067718506,0.48485005,0.36207893,4.526699,48.56653,0.26697767,10.0,0.9230032348632813,4.9351358827948575,GRA,GRA,vol091,-41.0,-72.0,2022-01-31 12:47:08,2022-01-31 08:00:00,Morning,Summer,15.0,82.0,Cfb,0.6613169312477112
13.0,13.0,0.07205739,0.7585446,0.24269892,5.9326553,68.590645,0.2345944,13.0,0.9821422082930804,3.307986317127943,URB,URB,vol091,-41.0,-72.0,2022-01-31 12:47:08,2022-01-31 08:00:00,Morning,Summer,15.0,82.0,Cfb,0.6613169312477112
15.0,15.0,0.03372224,0.0807004,0.191432,5.009816,48.104374,0.221632,15.0,0.45963413771241907,2.609218149185181,SNO,SNO,vol091,-41.0,-72.0,2022-01-31 12:47:08,2022-01-31 08:00:00,Morning,Summer,15.0,82.0,Cfb,0.6613169312477112
16.0,16.0,0.027548,0.13837491,0.22033991,3.8923697,47.752373,0.28315395,16.0,0.3754792429506779,3.0032329623401166,BSV,BSV,vol091,-41.0,-72.0,2022-01-31 12:47:08,2022-01-31 08:00:00,Morning,Summer,15.0,82.0,Cfb,0.6613169312477112
17.0,17.0,0.073578306,1.0156193,0.4109706,5.410024,72.85125,0.23982057,17.0,1.0028723045438528,5.601529256999493,WAT,WAT,vol091,-41.0,-72.0,2022-01-31 12:47:08,2022-01-31 08:00:00,Morning,Summer,15.0,82.0,Cfb,0.6613169312477112
4.0,4.0,0.19015199,0.7954923,0.29132882,2.2582734,53.166164,0.31208748,4.0,2.591771616339684,3.9708117839694026,DBF,DBF,tcc113,49.0,8.0,2020-04-10 11:56:29,2020-04-10 12:30:00,Midday,Spring,15.0,100.0,Cfb,-1.950124740600586
5.0,5.0,0.18451318,0.9156784,0.26449335,2.360854,53.17738,0.30244705,5.0,2.5149146631360058,3.6050443089008333,MF,MF,tcc113,49.0,8.0,2020-04-10 11:56:29,2020-04-10 12:30:00,Midday,Spring,15.0,100.0,Cfb,-1.950124740600586
8.0,8.0,0.15495963,0.84338325,0.36149344,2.3295147,52.1873,0.33628082,8.0,2.112099810689688,4.927155566513538,WSA,WSA,tcc113,49.0,8.0,2020-04-10 11:56:29,2020-04-10 12:30:00,Midday,Spring,15.0,100.0,Cfb,-1.950124740600586
10.0,10.0,0.19694981,0.9312015,0.40740833,2.3517141,52.319496,0.34276614,10.0,2.684425907433033,5.552975495159626,GRA,GRA,tcc113,49.0,8.0,2020-04-10 11:56:29,2020-04-10 12:30:00,Midday,Spring,15.0,100.0,Cfb,-1.950124740600586
12.0,12.0,0.30987683,0.85822237,0.40754274,2.120547,51.31561,0.36054373,12.0,4.223621184527874,5.554807482659817,CRO,CRO,tcc113,49.0,8.0,2020-04-10 11:56:29,2020-04-10 12:30:00,Midday,Spring,15.0,100.0,Cfb,-1.950124740600586
13.0,13.0,0.1663651,0.705048,0.2882052,2.440825,50.587517,0.32451043,13.0,2.267556339353323,3.9282369631528855,URB,URB,tcc113,49.0,8.0,2020-04-10 11:56:29,2020-04-10 12:30:00,Midday,Spring,15.0,100.0,Cfb,-1.950124740600586
14.0,14.0,0.30296233,1.0064611,0.41221377,2.1383066,50.677597,0.34904274,14.0,4.12937659829855,5.618473719656468,CVM,CVM,tcc113,49.0,8.0,2020-04-10 11:56:29,2020-04-10 12:30:00,Midday,Spring,15.0,100.0,Cfb,-1.950124740600586
7.0,7.0,0.02985513,0.0067610294,0.12101937,3.2107766,52.49899,0.28496906,7.0,0.40692542517557745,1.6494940247386696,OSH,OSH,eco010,-17.0,133.0,2019-10-08 23:22:39,2019-10-09 08:00:00,Morning,Spring,6.0,100.0,BSh,-0.5389623045921326
9.0,9.0,0.06517706,0.005732974,0.28260478,4.8341866,71.76356,0.26435757,9.0,0.8883633368462325,3.8519032028317453,SAV,SAV,eco010,-17.0,133.0,2019-10-08 23:22:39,2019-10-09 08:00:00,Morning,Spring,6.0,100.0,BSh,-0.5389623045921326
10.0,10.0,0.0214297,0.00903266,0.09053967,3.6949604,37.482754,0.31805333,10.0,0.29208682158961896,1.2340557222813369,GRA,GRA,eco010,-17.0,133.0,2019-10-08 23:22:39,2019-10-09 08:00:00,Morning,Spring,6.0,100.0,BSh,-0.5389623045921326
4.0,4.0,0.07383878,1.7621368,0.15820982,2.0478332,69.504036,0.3070022,4.0,1.006422541961074,2.1563997869193554,DBF,DBF,tcc134,36.0,140.0,2021-10-24 02:15:39,2021-10-24 11:30:00,Midday,Fall,14.0,100.0,Cfa,-0.31161490082740784
5.0,5.0,0.09042186,2.0201163,0.20353167,2.644208,75.36319,0.26047269,5.0,1.2324499913305045,2.774136629253626,MF,MF,tcc134,36.0,140.0,2021-10-24 02:15:39,2021-10-24 11:30:00,Midday,Fall,14.0,100.0,Cfa,-0.31161490082740784
8.0,8.0,0.073250584,1.7063012,0.21106283,2.6211283,59.87543,0.2654948,8.0,0.9984054640680552,2.876786422878504,WSA,WSA,tcc134,36.0,140.0,2021-10-24 02:15:39,2021-10-24 11:30:00,Midday,Fall,14.0,100.0,Cfa,-0.31161490082740784
11.0,11.0,0.09502674,0.39781904,0.30087948,3.3179984,53.022297,0.30581856,11.0,1.2952144517749549,4.10098729133606,WET,WET,tcc134,36.0,140.0,2021-10-24 02:15:39,2021-10-24 11:30:00,Midday,Fall,14.0,100.0,Cfa,-0.31161490082740784
12.0,12.0,0.062422458,0.9855185,0.16644646,2.613307,68.99649,0.27237782,12.0,0.8508181036636234,2.268665280789137,CRO,CRO,tcc134,36.0,140.0,2021-10-24 02:15:39,2021-10-24 11:30:00,Midday,Fall,14.0,100.0,Cfa,-0.31161490082740784
13.0,13.0,0.053367432,0.8981803,0.14574899,2.735473,70.18381,0.25792712,13.0,0.7273981009796262,1.9865587036311627,URB,URB,tcc134,36.0,140.0,2021-10-24 02:15:39,2021-10-24 11:30:00,Midday,Fall,14.0,100.0,Cfa,-0.31161490082740784
14.0,14.0,0.06630942,1.4162364,0.19549085,2.724929,65.69738,0.26689234,14.0,0.9037974253296852,2.6645403127372265,CVM,CVM,tcc134,36.0,140.0,2021-10-24 02:15:39,2021-10-24 11:30:00,Midday,Fall,14.0,100.0,Cfa,-0.31161490082740784
17.0,17.0,0.04234357,0.51657146,0.13357225,3.426994,68.79625,0.23715611,17.0,0.5771428833901883,1.8205897757411005,WAT,WAT,tcc134,36.0,140.0,2021-10-24 02:15:39,2021-10-24 11:30:00,Midday,Fall,14.0,100.0,Cfa,-0.31161490082740784
4.0,4.0,0.15802166,1.290853,0.7788205,5.6503744,59.549553,0.32493812,4.0,2.1538352075219156,10.615323615074159,DBF,DBF,fos171,50.0,4.0,2021-06-09 14:50:59,2021-06-09 15:00:00,Afternoon,Summer,15.0,100.0,Cfb,0.7409528493881226
5.0,5.0,0.1590946,1.3330877,0.75585514,4.917099,41.60397,0.36160097,5.0,2.1684594234824184,10.302305600047113,MF,MF,fos171,50.0,4.0,2021-06-09 14:50:59,2021-06-09 15:00:00,Afternoon,Summer,15.0,100.0,Cfb,0.7409528493881226
8.0,8.0,0.15538259,1.3292936,0.7819853,4.5632133,21.34919,0.35900497,8.0,2.1178646813333035,10.658459405899048,WSA,WSA,fos171,50.0,4.0,2021-06-09 14:50:59,2021-06-09 15:00:00,Afternoon,Summer,15.0,100.0,Cfb,0.7409528493881226
9.0,9.0,0.18089178,1.3005798,0.81962746,4.4922166,20.3921,0.37129852,9.0,2.4655549892783166,11.17152233183384,SAV,SAV,fos171,50.0,4.0,2021-06-09 14:50:59,2021-06-09 15:00:00,Afternoon,Summer,15.0,100.0,Cfb,0.7409528493881226
12.0,12.0,0.18948957,1.1678926,0.7616412,4.660524,58.050354,0.3688727,12.0,2.5827428832650186,10.381169615387916,CRO,CRO,fos171,50.0,4.0,2021-06-09 14:50:59,2021-06-09 15:00:00,Afternoon,Summer,15.0,100.0,Cfb,0.7409528493881226
13.0,13.0,0.1455908,1.0767227,0.58567697,4.210591,43.486866,0.3406567,13.0,1.9844025640189649,7.982777075171471,URB,URB,fos171,50.0,4.0,2021-06-09 14:50:59,2021-06-09 15:00:00,Afternoon,Summer,15.0,100.0,Cfb,0.7409528493881226
14.0,14.0,0.17257921,1.175582,0.757827,4.4099994,33.0813,0.3800958,14.0,2.352254686504603,10.329181790947915,CVM,CVM,fos171,50.0,4.0,2021-06-09 14:50:59,2021-06-09 15:00:00,Afternoon,Summer,15.0,100.0,Cfb,0.7409528493881226
17.0,17.0,0.124702685,0.9440238,0.58138204,4.6034436,19.389132,0.37144756,17.0,1.699697590842843,7.924237153530122,WAT,WAT,fos171,50.0,4.0,2021-06-09 14:50:59,2021-06-09 15:00:00,Afternoon,Summer,15.0,100.0,Cfb,0.7409528493881226
1.0,1.0,0.10349687,2.3268545,0.376942,3.865772,51.12076,0.30200404,1.0,1.4106623638421298,5.137719579041004,ENF,ENF,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
2.0,2.0,0.12923646,2.6294575,0.531261,4.1549463,52.49953,0.31078425,2.0,1.7614929461479187,7.2410877960920335,EBF,EBF,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
5.0,5.0,0.09388145,2.082745,0.39729214,3.5247545,60.516964,0.30404103,5.0,1.279604171589017,5.415091829299927,MF,MF,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
7.0,7.0,0.07739501,0.9917145,0.1554377,1.3521893,38.926926,0.2911217,7.0,1.0548939456045627,2.1186157555878165,OSH,OSH,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
8.0,8.0,0.12960163,1.7920072,0.49171576,3.843168,47.862923,0.32231557,8.0,1.7664701840281487,6.70208579570055,WSA,WSA,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
9.0,9.0,0.15766789,1.352879,0.6207059,4.109184,46.563774,0.35978687,9.0,2.1490133433043956,8.460221452116967,SAV,SAV,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
10.0,10.0,0.063777074,0.8267943,0.13140641,1.8896496,51.528286,0.30825958,10.0,0.869281521588564,1.7910693891346456,GRA,GRA,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
11.0,11.0,-0.035625305,1.1281939,-0.12231064,3.4123242,76.86749,0.37961292,11.0,-0.4855729075148702,-1.6670940017700195,WET,WET,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
12.0,12.0,0.2629599,1.7117981,1.171101,4.1213317,40.90626,0.3986302,12.0,3.5841434031724932,15.962106276750566,CRO,CRO,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
13.0,13.0,0.15246451,1.560473,0.4990043,3.5081284,56.96148,0.32949224,13.0,2.0780912578105926,6.801428669095039,URB,URB,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
14.0,14.0,0.1839962,1.6076847,0.7957901,4.117195,68.70701,0.3498496,14.0,2.5078682136535644,10.846618739366532,CVM,CVM,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
15.0,15.0,-0.07701693,0.022824802,-0.16939187,2.7825508,50.17502,0.47364134,15.0,-1.0497407191246748,-2.3088111948966983,SNO,SNO,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
16.0,16.0,-0.015080765,0.36791205,0.0007109865,1.561898,48.8672,0.35271907,16.0,-0.2055508254468441,0.009690745946136304,BSV,BSV,vol040,-37.0,-71.0,2020-11-14 13:14:59,2020-11-14 08:30:00,Morning,Spring,19.0,81.0,Dsc,-1.329347014427185
1.0,1.0,0.057370123,0.2788779,0.21559231,4.009307,59.897663,0.25670436,1.0,0.7819547699764371,2.938523183017969,ENF,ENF,tmx025,39.0,-111.0,2020-08-12 17:24:01,2020-08-12 10:00:00,Morning,Summer,5.0,90.0,BWk,-2.5174577236175537
7.0,7.0,-0.15074687,1.190026,-0.039243214,0.31533808,71.434616,0.30651408,7.0,-2.0546797980368137,-0.5348850045353174,OSH,OSH,tmx025,39.0,-111.0,2020-08-12 17:24:01,2020-08-12 10:00:00,Morning,Summer,5.0,90.0,BWk,-2.5174577236175537
8.0,8.0,0.04771211,0.6121647,0.11420089,2.270675,73.76095,0.24134766,8.0,0.6503160590678454,1.5565581315755845,WSA,WSA,tmx025,39.0,-111.0,2020-08-12 17:24:01,2020-08-12 10:00:00,Morning,Summer,5.0,90.0,BWk,-2.5174577236175537
10.0,10.0,0.031478494,1.5953854,0.063283555,1.1795894,61.29654,0.2996612,10.0,0.4290518787503243,0.8625548575073481,GRA,GRA,tmx025,39.0,-111.0,2020-08-12 17:24:01,2020-08-12 10:00:00,Morning,Summer,5.0,90.0,BWk,-2.5174577236175537
12.0,12.0,0.14808075,0.81107605,0.53933376,2.200428,70.56118,0.37349457,12.0,2.018340640217066,7.351119158864022,CRO,CRO,tmx025,39.0,-111.0,2020-08-12 17:24:01,2020-08-12 10:00:00,Morning,Summer,5.0,90.0,BWk,-2.5174577236175537
13.0,13.0,0.08331604,3.99157,0.14886884,0.7993319,58.695435,0.33604914,13.0,1.1355976663529874,2.0290823425352573,URB,URB,tmx025,39.0,-111.0,2020-08-12 17:24:01,2020-08-12 10:00:00,Morning,Summer,5.0,90.0,BWk,-2.5174577236175537
16.0,16.0,0.14581613,2.579597,-0.004260755,0.05969001,72.08809,0.33269098,16.0,1.9874738849699498,-0.05807409261353314,BSV,BSV,tmx025,39.0,-111.0,2020-08-12 17:24:01,2020-08-12 10:00:00,Morning,Summer,5.0,90.0,BWk,-2.5174577236175537
1.0,1.0,0.014654299,1.4566249,0.12562759,5.6716657,61.87045,0.26502317,1.0,0.19973809869959952,1.7123040817677975,ENF,ENF,fos036,19.0,-99.0,2021-10-20 20:56:38,2021-10-20 14:30:00,Midday,Fall,3.0,81.0,Aw,0.5819438099861145
2.0,2.0,0.041252945,1.8251609,0.19628723,4.8951645,60.294006,0.25594673,2.0,0.5622776351496578,2.67539494022727,EBF,EBF,fos036,19.0,-99.0,2021-10-20 20:56:38,2021-10-20 14:30:00,Midday,Fall,3.0,81.0,Aw,0.5819438099861145
5.0,5.0,0.040869344,1.7602521,0.19118235,4.91863,59.390854,0.26143706,5.0,0.5570491590723395,2.605815364420414,MF,MF,fos036,19.0,-99.0,2021-10-20 20:56:38,2021-10-20 14:30:00,Midday,Fall,3.0,81.0,Aw,0.5819438099861145
7.0,7.0,0.033569563,1.1027144,0.15900373,4.4295254,58.68813,0.26568803,7.0,0.4575531461462379,2.1672209024429323,OSH,OSH,fos036,19.0,-99.0,2021-10-20 20:56:38,2021-10-20 14:30:00,Midday,Fall,3.0,81.0,Aw,0.5819438099861145
8.0,8.0,0.03903144,1.6407595,0.1754516,4.8609095,60.12082,0.2804911,8.0,0.5319985071569682,2.3914053967595104,WSA,WSA,fos036,19.0,-99.0,2021-10-20 20:56:38,2021-10-20 14:30:00,Midday,Fall,3.0,81.0,Aw,0.5819438099861145
9.0,9.0,0.03923732,1.4945427,0.1760555,4.5108237,56.164234,0.2770826,9.0,0.5348046773672104,2.399636545032263,SAV,SAV,fos036,19.0,-99.0,2021-10-20 20:56:38,2021-10-20 14:30:00,Midday,Fall,3.0,81.0,Aw,0.5819438099861145
10.0,10.0,0.033730928,1.1419545,0.13857995,4.1753583,58.398743,0.2764733,10.0,0.4597525466606021,1.888844714909792,GRA,GRA,fos036,19.0,-99.0,2021-10-20 20:56:38,2021-10-20 14:30:00,Midday,Fall,3.0,81.0,Aw,0.5819438099861145
12.0,12.0,0.055915218,1.435595,0.21435884,4.035266,59.086327,0.2979132,12.0,0.7621244192495943,2.9217109403014185,CRO,CRO,fos036,19.0,-99.0,2021-10-20 20:56:38,2021-10-20 14:30:00,Midday,Fall,3.0,81.0,Aw,0.5819438099861145
13.0,13.0,0.030071216,1.122921,0.074278474,2.8968837,55.45797,0.27518165,13.0,0.40987067004665734,1.0124155986309051,URB,URB,fos036,19.0,-99.0,2021-10-20 20:56:38,2021-10-20 14:30:00,Midday,Fall,3.0,81.0,Aw,0.5819438099861145
16.0,16.0,-0.032864504,0.18629408,-0.15293694,4.2658944,49.022003,0.30318546,16.0,-0.4479431835561991,-2.084530429840088,BSV,BSV,fos036,19.0,-99.0,2021-10-20 20:56:38,2021-10-20 14:30:00,Midday,Fall,3.0,81.0,Aw,0.5819438099861145
4.0,4.0,0.028757975,0.82094187,0.085884795,2.3956482,47.383335,0.30064318,4.0,0.391971192508936,1.1706097503006458,DBF,DBF,fos180,33.0,-87.0,2021-02-20 18:49:58,2021-02-20 13:00:00,Midday,Winter,14.0,100.0,Cfa,-0.6306516528129578
5.0,5.0,0.025738236,1.0633513,0.06271917,2.4849496,59.920773,0.24026251,5.0,0.3508121507242322,0.8548622363805771,MF,MF,fos180,33.0,-87.0,2021-02-20 18:49:58,2021-02-20 13:00:00,Midday,Winter,14.0,100.0,Cfa,-0.6306516528129578
8.0,8.0,0.026993738,0.8573585,0.0704815,2.5671127,52.666954,0.26400456,8.0,0.36792465558275583,0.9606628657132388,WSA,WSA,fos180,33.0,-87.0,2021-02-20 18:49:58,2021-02-20 13:00:00,Midday,Winter,14.0,100.0,Cfa,-0.6306516528129578
10.0,10.0,0.028660605,0.7019009,0.048834182,2.5423331,55.81556,0.24548206,10.0,0.39064404247328643,0.6656099050492049,GRA,GRA,fos180,33.0,-87.0,2021-02-20 18:49:58,2021-02-20 13:00:00,Midday,Winter,14.0,100.0,Cfa,-0.6306516528129578
13.0,13.0,0.02443448,0.66554946,0.05879099,2.3728018,44.85284,0.26542288,13.0,0.3330419735237956,0.8013211830705405,URB,URB,fos180,33.0,-87.0,2021-02-20 18:49:58,2021-02-20 13:00:00,Midday,Winter,14.0,100.0,Cfa,-0.6306516528129578
7.0,7.0,0.7652287,0.067412205,0.10146439,0.2167641,47.700314,0.38551378,7.0,10.430067027211189,1.3829596459865572,OSH,OSH,fos160,31.0,48.0,2020-08-05 08:51:00,2020-08-05 12:00:00,Midday,Summer,4.0,100.0,BWh,-1.1141573190689087
10.0,10.0,0.31071427,0.3838234,0.3060203,1.3416536,40.77229,0.3676033,10.0,4.235035563409329,4.171056548058987,GRA,GRA,fos160,31.0,48.0,2020-08-05 08:51:00,2020-08-05 12:00:00,Midday,Summer,4.0,100.0,BWh,-1.1141573190689087
12.0,12.0,0.43749496,0.009721683,0.36273292,0.59940284,42.870087,0.38991663,12.0,5.96305635124445,4.9440496596694,CRO,CRO,fos160,31.0,48.0,2020-08-05 08:51:00,2020-08-05 12:00:00,Midday,Summer,4.0,100.0,BWh,-1.1141573190689087
13.0,13.0,0.19773427,0.002888383,0.06862816,0.38121107,38.215145,0.3903082,13.0,2.695118052661419,0.9354018500447274,URB,URB,fos160,31.0,48.0,2020-08-05 08:51:00,2020-08-05 12:00:00,Midday,Summer,4.0,100.0,BWh,-1.1141573190689087
16.0,16.0,0.086555645,0.0017912979,0.057764016,0.2673745,43.306774,0.42395082,16.0,1.1797534395754339,0.7873235393315554,BSV,BSV,fos160,31.0,48.0,2020-08-05 08:51:00,2020-08-05 12:00:00,Midday,Summer,4.0,100.0,BWh,-1.1141573190689087
17.0,17.0,0.03824133,0.0,0.12180328,0.2697056,34.19283,0.38949507,17.0,0.5212293351814151,1.6601787567138673,WAT,WAT,fos160,31.0,48.0,2020-08-05 08:51:00,2020-08-05 12:00:00,Midday,Summer,4.0,100.0,BWh,-1.1141573190689087
1.0,1.0,0.103306465,1.44156,0.42599472,3.5723057,58.447144,0.22989573,1.0,1.408067115917802,5.806308088600636,ENF,ENF,tmx028,40.0,-107.0,2021-08-09 00:21:09,2021-08-08 17:00:00,Afternoon,Summer,26.0,79.0,Dfb,-0.9496951699256897
5.0,5.0,0.10136438,1.432976,0.6917341,3.509119,57.75754,0.26535076,5.0,1.3815965213626624,9.428335449695588,MF,MF,tmx028,40.0,-107.0,2021-08-09 00:21:09,2021-08-08 17:00:00,Afternoon,Summer,26.0,79.0,Dfb,-0.9496951699256897
8.0,8.0,0.0696997,1.2616595,0.25334358,3.4561434,62.39329,0.23935509,8.0,0.9500068727880717,3.453073024749756,WSA,WSA,tmx028,40.0,-107.0,2021-08-09 00:21:09,2021-08-08 17:00:00,Afternoon,Summer,26.0,79.0,Dfb,-0.9496951699256897
9.0,9.0,0.05733711,1.382102,0.33391273,3.3615515,58.63638,0.24272606,9.0,0.7815047956630587,4.551230512857438,SAV,SAV,tmx028,40.0,-107.0,2021-08-09 00:21:09,2021-08-08 17:00:00,Afternoon,Summer,26.0,79.0,Dfb,-0.9496951699256897
10.0,10.0,0.19823161,1.8389474,0.17264383,1.1432657,65.85734,0.22356439,10.0,2.701896812617779,2.3531353403627873,GRA,GRA,tmx028,40.0,-107.0,2021-08-09 00:21:09,2021-08-08 17:00:00,Afternoon,Summer,26.0,79.0,Dfb,-0.9496951699256897
12.0,12.0,0.79931444,1.2769408,0.5148239,3.716556,63.145054,0.24297714,12.0,10.894655807614328,7.017049942016602,CRO,CRO,tmx028,40.0,-107.0,2021-08-09 00:21:09,2021-08-08 17:00:00,Afternoon,Summer,26.0,79.0,Dfb,-0.9496951699256897
13.0,13.0,0.124355964,1.3019445,0.24057579,1.7474067,112.59857,0.21417809,13.0,1.6949717942625284,3.279048023223877,URB,URB,tmx028,40.0,-107.0,2021-08-09 00:21:09,2021-08-08 17:00:00,Afternoon,Summer,26.0,79.0,Dfb,-0.9496951699256897
14.0,14.0,0.09192665,1.5534983,0.35025597,3.306052,62.461273,0.2459629,14.0,1.2529602287709714,4.773988819122315,CVM,CVM,tmx028,40.0,-107.0,2021-08-09 00:21:09,2021-08-08 17:00:00,Afternoon,Summer,26.0,79.0,Dfb,-0.9496951699256897
1.0,1.0,0.13627575,3.5260189,0.38396326,2.4836922,35.90259,0.33470842,1.0,1.8574385185539724,5.233419193923473,ENF,ENF,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
2.0,2.0,0.15617533,3.8130515,0.41572514,2.675945,39.56878,0.34744453,2.0,2.1286697517335416,5.666333682239056,EBF,EBF,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
4.0,4.0,0.08304331,2.415785,0.1833416,2.1941278,30.514332,0.3244919,4.0,1.131880275309086,2.4989459064602855,DBF,DBF,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
5.0,5.0,0.12273971,2.6033788,0.36748174,3.0930166,34.717403,0.3324008,5.0,1.6729422461241485,5.008776093423367,MF,MF,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
7.0,7.0,0.079406194,1.5858165,0.07966164,1.008571,25.65147,0.31252944,7.0,1.0823064295202494,1.0857881197333337,OSH,OSH,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
8.0,8.0,0.13916245,2.7357411,0.30844477,2.3070922,33.476654,0.3333766,8.0,1.8967842075228691,4.204102190434933,WSA,WSA,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
9.0,9.0,0.12991706,2.677903,0.27631065,2.1534517,35.708023,0.33112815,9.0,1.770769464671612,3.7661141934990887,SAV,SAV,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
10.0,10.0,0.13188669,1.8492666,0.20593365,1.7750762,27.565048,0.32619897,10.0,1.797615596354008,2.806875586360693,GRA,GRA,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
11.0,11.0,0.06866709,2.5324914,0.098732665,2.019071,25.54017,0.24729529,11.0,0.9359324561804534,1.3457262264192105,WET,WET,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
12.0,12.0,0.06835487,1.2863858,0.1495005,2.1306844,31.273064,0.33111405,12.0,0.9316768426448108,2.0376918713748458,CRO,CRO,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
13.0,13.0,0.0529932,1.7293899,0.17479195,2.9889488,28.424828,0.31015947,13.0,0.7222973258048296,2.3824142377078537,URB,URB,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
14.0,14.0,0.15655892,2.1296852,0.30296934,2.039804,31.751837,0.3389017,14.0,2.133898024708033,4.129472056627274,CVM,CVM,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
15.0,15.0,0.08932785,9.869674,-0.10379956,0.27077985,25.904615,0.29363036,15.0,1.2175385879725218,-1.4147879915684463,SNO,SNO,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
16.0,16.0,0.023589635,5.6379833,0.019516649,0.42653522,25.98144,0.2342289,16.0,0.3215267287008465,0.2660119221173227,BSV,BSV,vol008,-39.0,-71.0,2020-03-12 14:55:29,2020-03-12 10:00:00,Morning,Fall,9.0,83.0,Csb,-0.9329850673675537
