IGBP_MODIS,IGBP_VIIRS,WUE,SIF,ET,LST,Phase_Angle,SIF_Uncertainty,IGBP,WUE_gCkgH20,GPP,IGBP_class_MODIS,IGBP_class_VIIRS,SiteName,Lat,Lon,Timestamp,LocalTime,TOD,Season,kg_class,kg_confidence,kg_label,SPEI
4.0,4.0,0.002535933,0.45791095,183.20714,285.7454,73.52923,0.2385739,4.0,1.9633493802011082,6.241326315999031,DBF,DBF,fos027,39.0,-75.0,2020-10-17 19:08:28,2020-10-17 14:00:00,Midday,Fall,14.0,100.0,Cfa,0.8559578657150269
5.0,5.0,0.0016472661,0.4077032,235.99158,286.99985,74.95684,0.22283374,5.0,1.2753329654265217,5.55699449390173,MF,MF,fos027,39.0,-75.0,2020-10-17 19:08:28,2020-10-17 14:00:00,Midday,Fall,14.0,100.0,Cfa,0.8559578657150269
8.0,8.0,0.0026945996,0.4745668,227.77065,288.82162,74.52038,0.2350658,8.0,2.086190971154672,6.468345313370228,WSA,WSA,fos027,39.0,-75.0,2020-10-17 19:08:28,2020-10-17 14:00:00,Midday,Fall,14.0,100.0,Cfa,0.8559578657150269
10.0,10.0,0.0019147235,0.46905965,236.31667,289.3795,76.96575,0.22712927,10.0,1.482401698223614,6.393282976746559,GRA,GRA,fos027,39.0,-75.0,2020-10-17 19:08:28,2020-10-17 14:00:00,Midday,Fall,14.0,100.0,Cfa,0.8559578657150269
11.0,11.0,0.0028612807,0.47178888,241.80525,289.52127,76.63853,0.21821928,11.0,2.2152374803785047,6.430482478141785,WET,WET,fos027,39.0,-75.0,2020-10-17 19:08:28,2020-10-17 14:00:00,Midday,Fall,14.0,100.0,Cfa,0.8559578657150269
12.0,12.0,0.0032542078,0.55782676,179.98172,290.16,75.348,0.26763633,12.0,2.519446297912935,7.603178703784943,CRO,CRO,fos027,39.0,-75.0,2020-10-17 19:08:28,2020-10-17 14:00:00,Midday,Fall,14.0,100.0,Cfa,0.8559578657150269
13.0,13.0,-inf,0.44517615,124.28552,291.33243,73.461876,0.23621683,13.0,-inf,6.0677509841322905,URB,URB,fos027,39.0,-75.0,2020-10-17 19:08:28,2020-10-17 14:00:00,Midday,Fall,14.0,100.0,Cfa,0.8559578657150269
14.0,14.0,0.003201079,0.5767363,189.18478,289.309,74.62493,0.2595778,14.0,2.4783134328725662,7.860915378928185,CVM,CVM,fos027,39.0,-75.0,2020-10-17 19:08:28,2020-10-17 14:00:00,Midday,Fall,14.0,100.0,Cfa,0.8559578657150269
17.0,17.0,inf,0.3616676,139.62701,290.1199,74.36361,0.22258002,17.0,inf,4.929529432356357,WAT,WAT,fos027,39.0,-75.0,2020-10-17 19:08:28,2020-10-17 14:00:00,Midday,Fall,14.0,100.0,Cfa,0.8559578657150269
7.0,7.0,0.0034351102,0.3317015,69.41798,290.5201,91.413826,0.24686357,7.0,2.659503103108763,4.521091271936894,OSH,OSH,eco065,33.0,-116.0,2020-01-30 21:59:56,2020-01-30 14:30:00,Midday,Winter,4.0,100.0,BWh,-0.4674118459224701
8.0,8.0,0.0006767907,0.19080617,266.15884,280.9214,87.85232,0.21868229,8.0,0.5239794084744608,2.600688033550978,WSA,WSA,eco065,33.0,-116.0,2020-01-30 21:59:56,2020-01-30 14:30:00,Midday,Winter,4.0,100.0,BWh,-0.4674118459224701
9.0,9.0,0.0025969082,0.5067158,247.80763,288.40543,80.363396,0.23543671,9.0,2.0105571958726527,6.906536006927491,SAV,SAV,eco065,33.0,-116.0,2020-01-30 21:59:56,2020-01-30 14:30:00,Midday,Winter,4.0,100.0,BWh,-0.4674118459224701
10.0,10.0,0.0021400745,0.46502787,186.89061,290.67206,81.30463,0.24232249,10.0,1.656871086139379,6.338329851031304,GRA,GRA,eco065,33.0,-116.0,2020-01-30 21:59:56,2020-01-30 14:30:00,Midday,Winter,4.0,100.0,BWh,-0.4674118459224701
12.0,12.0,0.0030282151,0.5368554,128.99141,294.40155,90.48047,0.2683331,12.0,2.344480112752592,7.317339096665383,CRO,CRO,eco065,33.0,-116.0,2020-01-30 21:59:56,2020-01-30 14:30:00,Midday,Winter,4.0,100.0,BWh,-0.4674118459224701
16.0,16.0,0.013039142,0.47129408,35.96209,289.91446,103.5443,0.2875028,16.0,10.095058449693989,6.423738245666027,BSV,BSV,eco065,33.0,-116.0,2020-01-30 21:59:56,2020-01-30 14:30:00,Midday,Winter,4.0,100.0,BWh,-0.4674118459224701
10.0,10.0,0.0007893351,0.061978143,123.28117,324.92075,20.429272,0.34848973,10.0,0.6111126159124968,0.8447620851173997,GRA,GRA,coc102,-22.0,27.0,2020-09-25 10:45:40,2020-09-25 12:30:00,Midday,Spring,6.0,100.0,BSh,-0.420815110206604
13.0,13.0,-0.0008860187,-0.07451639,91.20258,325.4795,22.608683,0.37268656,13.0,-0.6859661797743987,-1.0156584399193527,URB,URB,coc102,-22.0,27.0,2020-09-25 10:45:40,2020-09-25 12:30:00,Midday,Spring,6.0,100.0,BSh,-0.420815110206604
10.0,10.0,0.0013943267,0.23067121,183.82489,273.20087,43.358574,0.24142838,10.0,1.0795042702880047,3.1440486206114295,GRA,GRA,fos185,38.0,-104.0,2022-08-09 00:14:49,2022-08-08 17:30:00,Afternoon,Summer,7.0,100.0,BSk,-0.6505398750305176
7.0,7.0,0.0015900567,0.021308899,132.85732,307.25345,49.12161,0.26991528,7.0,1.23104076914265,0.29044029235839847,OSH,OSH,fos223,-26.0,28.0,2021-09-06 08:36:38,2021-09-06 10:30:00,Morning,Spring,12.0,88.0,Cwb,1.0091931819915771
10.0,10.0,-0.0011703119,-0.1438415,145.26785,301.66638,50.07693,0.2817283,10.0,-0.9060693959377811,-1.9605597138404847,GRA,GRA,fos223,-26.0,28.0,2021-09-06 08:36:38,2021-09-06 10:30:00,Morning,Spring,12.0,88.0,Cwb,1.0091931819915771
12.0,12.0,-inf,-0.18098052,119.9526,302.2794,45.92185,0.29101878,12.0,-inf,-2.4667644666135313,CRO,CRO,fos223,-26.0,28.0,2021-09-06 08:36:38,2021-09-06 10:30:00,Morning,Spring,12.0,88.0,Cwb,1.0091931819915771
13.0,13.0,-0.0011015855,-0.10653033,133.58286,305.16708,49.208355,0.29687265,13.0,-0.8528605363369032,-1.4520084125548602,URB,URB,fos223,-26.0,28.0,2021-09-06 08:36:38,2021-09-06 10:30:00,Morning,Spring,12.0,88.0,Cwb,1.0091931819915771
16.0,16.0,-0.0062156585,-0.141716,22.799837,310.5583,57.07053,0.24062157,16.0,-4.812236604177877,-1.931589126586914,BSV,BSV,fos223,-26.0,28.0,2021-09-06 08:36:38,2021-09-06 10:30:00,Morning,Spring,12.0,88.0,Cwb,1.0091931819915771
4.0,4.0,0.0011399282,0.19031394,159.27106,293.2809,69.52256,0.21877386,4.0,0.8825459743029174,2.593978937864304,DBF,DBF,fos180,33.0,-87.0,2022-02-15 20:23:50,2022-02-15 14:30:00,Midday,Winter,14.0,100.0,Cfa,0.20104902982711792
5.0,5.0,0.0011295245,0.2098652,185.30109,292.75574,69.624855,0.21965905,5.0,0.8744913154937385,2.8604626424610617,MF,MF,fos180,33.0,-87.0,2022-02-15 20:23:50,2022-02-15 14:30:00,Midday,Winter,14.0,100.0,Cfa,0.20104902982711792
8.0,8.0,0.0011452077,0.1886533,163.27115,293.71472,69.73412,0.22499046,8.0,0.8866333754352846,2.571344549506903,WSA,WSA,fos180,33.0,-87.0,2022-02-15 20:23:50,2022-02-15 14:30:00,Midday,Winter,14.0,100.0,Cfa,0.20104902982711792
9.0,9.0,0.0017269885,0.25517273,159.95033,294.36288,70.29369,0.2462616,9.0,1.3370549757783723,3.478004302978516,SAV,SAV,fos180,33.0,-87.0,2022-02-15 20:23:50,2022-02-15 14:30:00,Midday,Winter,14.0,100.0,Cfa,0.20104902982711792
10.0,10.0,-7.632908e-05,-0.012761565,149.38812,295.28018,68.585785,0.22306493,10.0,-0.05909488059233693,-0.17394012993201616,GRA,GRA,fos180,33.0,-87.0,2022-02-15 20:23:50,2022-02-15 14:30:00,Midday,Winter,14.0,100.0,Cfa,0.20104902982711792
12.0,12.0,0.0016774482,0.24554862,145.38063,294.21484,71.25815,0.2653121,12.0,1.2987002816862747,3.34682770177722,CRO,CRO,fos180,33.0,-87.0,2022-02-15 20:23:50,2022-02-15 14:30:00,Midday,Winter,14.0,100.0,Cfa,0.20104902982711792
13.0,13.0,0.00081728253,0.12512775,151.4703,295.8057,68.91923,0.22401449,13.0,0.6327498393732123,1.7054912005364895,URB,URB,fos180,33.0,-87.0,2022-02-15 20:23:50,2022-02-15 14:30:00,Midday,Winter,14.0,100.0,Cfa,0.20104902982711792
14.0,14.0,0.001572772,0.24921529,148.63664,293.3869,71.40647,0.25354534,14.0,1.2176587890825152,3.396804402023554,CVM,CVM,fos180,33.0,-87.0,2022-02-15 20:23:50,2022-02-15 14:30:00,Midday,Winter,14.0,100.0,Cfa,0.20104902982711792
7.0,7.0,0.0023980753,0.31488177,135.55568,295.03424,68.39528,0.24422336,7.0,1.856618368687641,4.291838549673558,OSH,OSH,fos016,30.0,31.0,2021-06-18 04:31:49,2021-06-18 06:30:00,Other,Summer,4.0,100.0,BWh,-0.2586786448955536
10.0,10.0,0.0009867297,0.18387365,144.39352,294.62732,41.38628,0.27913713,10.0,0.7639378854130454,2.5061978960037234,GRA,GRA,fos016,30.0,31.0,2021-06-18 04:31:49,2021-06-18 06:30:00,Other,Summer,4.0,100.0,BWh,-0.2586786448955536
12.0,12.0,0.003064456,0.47085616,160.48306,294.8281,60.45179,0.22868238,12.0,2.3725381611960916,6.417769459784031,CRO,CRO,fos016,30.0,31.0,2021-06-18 04:31:49,2021-06-18 06:30:00,Other,Summer,4.0,100.0,BWh,-0.2586786448955536
13.0,13.0,0.002507696,0.30221444,131.82904,295.86465,103.18201,0.23143727,13.0,1.9414879580564508,4.119182867407799,URB,URB,fos016,30.0,31.0,2021-06-18 04:31:49,2021-06-18 06:30:00,Other,Summer,4.0,100.0,BWh,-0.2586786448955536
16.0,16.0,0.0050011934,0.1597663,46.050915,293.64215,81.53931,0.25355965,16.0,3.871983285645249,2.1776146896183493,BSV,BSV,fos016,30.0,31.0,2021-06-18 04:31:49,2021-06-18 06:30:00,Other,Summer,4.0,100.0,BWh,-0.2586786448955536
17.0,17.0,0.01534988,0.57056046,110.63994,293.8015,115.506935,0.2991724,17.0,11.884059216345756,7.776739006042481,WAT,WAT,fos016,30.0,31.0,2021-06-18 04:31:49,2021-06-18 06:30:00,Other,Summer,4.0,100.0,BWh,-0.2586786448955536
7.0,7.0,0.0018760783,0.23030615,125.65365,292.51984,56.884125,0.29282692,7.0,1.452482102194934,3.139072804450989,OSH,OSH,fos100,36.0,-115.0,2020-02-25 19:11:49,2020-02-25 11:30:00,Midday,Winter,4.0,100.0,BWh,-0.5578131675720215
8.0,8.0,0.0003349068,0.071585596,180.94357,281.74658,75.14507,0.23512518,8.0,0.259288819870459,0.9757116681337357,WSA,WSA,fos100,36.0,-115.0,2020-02-25 19:11:49,2020-02-25 11:30:00,Midday,Winter,4.0,100.0,BWh,-0.5578131675720215
10.0,10.0,8.840175e-07,0.18744098,128.35826,279.6906,80.92783,0.29539758,10.0,0.0006844168288566076,2.554820509701967,GRA,GRA,fos100,36.0,-115.0,2020-02-25 19:11:49,2020-02-25 11:30:00,Midday,Winter,4.0,100.0,BWh,-0.5578131675720215
13.0,13.0,0.0012422174,0.15908812,125.98854,294.13843,59.09644,0.29617286,13.0,0.9617394388401266,2.168371073752642,URB,URB,fos100,36.0,-115.0,2020-02-25 19:11:49,2020-02-25 11:30:00,Midday,Winter,4.0,100.0,BWh,-0.5578131675720215
16.0,16.0,0.0006139259,0.06389178,70.482895,300.2045,40.70713,0.36017597,16.0,0.47530873582212513,0.8708450071513654,BSV,BSV,fos100,36.0,-115.0,2020-02-25 19:11:49,2020-02-25 11:30:00,Midday,Winter,4.0,100.0,BWh,-0.5578131675720215
4.0,4.0,0.0019807424,0.41634622,206.18857,280.76694,71.790565,0.23106645,4.0,1.5335143113959009,5.674799008071423,DBF,DBF,tcc128,43.0,143.0,2021-10-14 05:16:48,2021-10-14 15:00:00,Afternoon,Fall,26.0,100.0,Dfb,0.5706760287284851
5.0,5.0,0.0018852274,0.32595658,180.23888,281.05887,61.896217,0.21766868,5.0,1.4595654286556339,4.442788226604462,MF,MF,tcc128,43.0,143.0,2021-10-14 05:16:48,2021-10-14 15:00:00,Afternoon,Fall,26.0,100.0,Dfb,0.5706760287284851
12.0,12.0,0.002273514,0.47195515,173.51045,284.64664,67.94108,0.25062332,12.0,1.7601814791792938,6.432748699486256,CRO,CRO,tcc128,43.0,143.0,2021-10-14 05:16:48,2021-10-14 15:00:00,Afternoon,Fall,26.0,100.0,Dfb,0.5706760287284851
13.0,13.0,0.0020633652,0.31496772,171.53903,281.24985,67.67485,0.23809917,13.0,1.597481823662014,4.293010046780109,URB,URB,tcc128,43.0,143.0,2021-10-14 05:16:48,2021-10-14 15:00:00,Afternoon,Fall,26.0,100.0,Dfb,0.5706760287284851
14.0,14.0,0.0020190873,0.44111356,188.64046,285.6826,74.783356,0.23988687,14.0,1.5632013717041509,6.0123778417706495,CVM,CVM,tcc128,43.0,143.0,2021-10-14 05:16:48,2021-10-14 15:00:00,Afternoon,Fall,26.0,100.0,Dfb,0.5706760287284851
10.0,10.0,0.015491382,0.5857867,47.77362,290.35593,38.805157,0.40003282,10.0,11.993612021787605,7.98427272439003,GRA,GRA,vol011,13.0,13.0,2022-03-24 14:06:19,2022-03-24 15:00:00,Afternoon,Spring,4.0,83.0,BWh,-0.06729704886674881
2.0,2.0,0.002784892,0.38040444,218.31883,280.50793,48.406563,0.31823054,2.0,2.1560964362631805,5.184912551939488,EBF,EBF,fos151,-34.0,138.0,2020-05-24 03:31:19,2020-05-24 12:30:00,Midday,Fall,7.0,100.0,BSk,0.3134629428386688
8.0,8.0,0.0027665803,0.20906359,210.66727,279.90045,51.380753,0.32339463,8.0,2.1419193282473734,2.849536725878716,WSA,WSA,fos151,-34.0,138.0,2020-05-24 03:31:19,2020-05-24 12:30:00,Midday,Fall,7.0,100.0,BSk,0.3134629428386688
9.0,9.0,0.0045295972,0.5176681,162.38295,276.535,47.664547,0.36650935,9.0,3.506867955122709,7.055816584825516,SAV,SAV,fos151,-34.0,138.0,2020-05-24 03:31:19,2020-05-24 12:30:00,Midday,Fall,7.0,100.0,BSk,0.3134629428386688
10.0,10.0,0.002167833,0.08568108,187.65767,279.43533,54.026123,0.33321893,10.0,1.6783620734735838,1.1678331315517427,GRA,GRA,fos151,-34.0,138.0,2020-05-24 03:31:19,2020-05-24 12:30:00,Midday,Fall,7.0,100.0,BSk,0.3134629428386688
12.0,12.0,0.005927759,0.5442243,155.38332,275.86102,49.873344,0.35863876,12.0,4.589341562352408,7.4177775067091,CRO,CRO,fos151,-34.0,138.0,2020-05-24 03:31:19,2020-05-24 12:30:00,Midday,Fall,7.0,100.0,BSk,0.3134629428386688
1.0,1.0,0.003224563,1.0241084,286.33838,301.54163,17.049824,0.36015898,1.0,2.4964950223064784,13.958597626686098,ENF,ENF,vol080,-36.0,-70.0,2021-03-05 16:53:49,2021-03-05 12:00:00,Midday,Fall,19.0,81.0,Dsc,-0.18923476338386536
2.0,2.0,0.003512822,1.0738099,359.87454,301.6352,15.702802,0.37587786,2.0,2.7196685662157187,14.636028420925141,EBF,EBF,vol080,-36.0,-70.0,2021-03-05 16:53:49,2021-03-05 12:00:00,Midday,Fall,19.0,81.0,Dsc,-0.18923476338386536
5.0,5.0,0.002513716,0.8253837,333.08963,299.54108,16.294096,0.36628637,5.0,1.9461487670389641,11.249980141520501,MF,MF,vol080,-36.0,-70.0,2021-03-05 16:53:49,2021-03-05 12:00:00,Midday,Fall,19.0,81.0,Dsc,-0.18923476338386536
7.0,7.0,0.00080506626,0.09097669,86.49373,310.04456,41.241413,0.33935538,7.0,0.6232918545302746,1.2400123219937087,OSH,OSH,vol080,-36.0,-70.0,2021-03-05 16:53:49,2021-03-05 12:00:00,Midday,Fall,19.0,81.0,Dsc,-0.18923476338386536
8.0,8.0,0.0028252227,0.63853693,236.38004,305.75446,16.19392,0.3615585,8.0,2.1873209362299955,8.703258357048036,WSA,WSA,vol080,-36.0,-70.0,2021-03-05 16:53:49,2021-03-05 12:00:00,Midday,Fall,19.0,81.0,Dsc,-0.18923476338386536
9.0,9.0,0.0031601402,0.46104136,160.01622,313.3872,20.841612,0.35211006,9.0,2.4466180931369426,6.283993751704693,SAV,SAV,vol080,-36.0,-70.0,2021-03-05 16:53:49,2021-03-05 12:00:00,Midday,Fall,19.0,81.0,Dsc,-0.18923476338386536
10.0,10.0,0.0008808305,0.10160141,115.03582,316.95746,29.241098,0.3474205,10.0,0.6819494406594024,1.3848271764814855,GRA,GRA,vol080,-36.0,-70.0,2021-03-05 16:53:49,2021-03-05 12:00:00,Midday,Fall,19.0,81.0,Dsc,-0.18923476338386536
15.0,15.0,-inf,-0.22751126,5.5190897,286.74658,47.363693,0.325306,15.0,-inf,-3.1009784319996836,SNO,SNO,vol080,-36.0,-70.0,2021-03-05 16:53:49,2021-03-05 12:00:00,Midday,Fall,19.0,81.0,Dsc,-0.18923476338386536
16.0,16.0,-0.1073376,-0.06475807,27.091787,314.11078,32.257523,0.3448789,16.0,-83.10204534004508,-0.8826524915546179,BSV,BSV,vol080,-36.0,-70.0,2021-03-05 16:53:49,2021-03-05 12:00:00,Midday,Fall,19.0,81.0,Dsc,-0.18923476338386536
17.0,17.0,0.002300845,0.62672323,72.58893,291.2918,11.591917,0.32240713,17.0,1.7813415086974445,8.542237623333932,WAT,WAT,vol080,-36.0,-70.0,2021-03-05 16:53:49,2021-03-05 12:00:00,Midday,Fall,19.0,81.0,Dsc,-0.18923476338386536
1.0,1.0,0.0035672656,1.2995447,338.53897,290.29004,16.233084,0.3829043,1.0,2.761819360878777,17.712794152498248,ENF,ENF,fos034,34.0,135.0,2020-05-29 06:13:01,2020-05-29 15:00:00,Afternoon,Spring,14.0,0.0,Cfa,-0.1742839366197586
2.0,2.0,0.0034029356,1.4058496,414.9131,299.1864,30.269613,0.3747581,2.0,2.6345931196432417,19.16172972083092,EBF,EBF,fos034,34.0,135.0,2020-05-29 06:13:01,2020-05-29 15:00:00,Afternoon,Spring,14.0,0.0,Cfa,-0.1742839366197586
5.0,5.0,0.0039939242,1.4041892,350.51755,290.99442,32.679623,0.36098146,5.0,3.092143562159749,19.13909919142723,MF,MF,fos034,34.0,135.0,2020-05-29 06:13:01,2020-05-29 15:00:00,Afternoon,Spring,14.0,0.0,Cfa,-0.1742839366197586
8.0,8.0,0.0037750707,1.3243328,352.8321,295.91245,38.28828,0.3473245,8.0,2.922704516735708,18.050656517744066,WSA,WSA,fos034,34.0,135.0,2020-05-29 06:13:01,2020-05-29 15:00:00,Afternoon,Spring,14.0,0.0,Cfa,-0.1742839366197586
12.0,12.0,0.0036132368,1.1077923,281.48615,301.5535,28.986183,0.35433084,12.0,2.7974108456232205,15.099208480119707,CRO,CRO,fos034,34.0,135.0,2020-05-29 06:13:01,2020-05-29 15:00:00,Afternoon,Spring,14.0,0.0,Cfa,-0.1742839366197586
14.0,14.0,0.0033436948,1.2158313,341.47223,299.26233,44.693855,0.34611717,14.0,2.5887282428222433,16.571780343055725,CVM,CVM,fos034,34.0,135.0,2020-05-29 06:13:01,2020-05-29 15:00:00,Afternoon,Spring,14.0,0.0,Cfa,-0.1742839366197586
17.0,17.0,inf,0.82765305,145.9859,292.5096,64.47641,0.27523398,17.0,inf,11.280911077260972,WAT,WAT,fos034,34.0,135.0,2020-05-29 06:13:01,2020-05-29 15:00:00,Afternoon,Spring,14.0,0.0,Cfa,-0.1742839366197586
1.0,1.0,0.004352944,0.61667883,248.4732,266.25684,44.605343,0.39500132,1.0,3.3701008994600987,8.405332506895066,ENF,ENF,vol093,-42.0,-72.0,2022-01-16 18:20:09,2022-01-16 13:30:00,Midday,Summer,15.0,83.0,Cfb,0.5615807771682739
2.0,2.0,0.0016921484,0.8152056,367.864,272.3813,51.299816,0.3421002,2.0,1.3100813729892193,11.111251974105835,EBF,EBF,vol093,-42.0,-72.0,2022-01-16 18:20:09,2022-01-16 13:30:00,Midday,Summer,15.0,83.0,Cfb,0.5615807771682739
5.0,5.0,0.0012045546,0.61504877,262.09085,267.1786,43.458538,0.41277403,5.0,0.9325804509295511,8.38311468243599,MF,MF,vol093,-42.0,-72.0,2022-01-16 18:20:09,2022-01-16 13:30:00,Midday,Summer,15.0,83.0,Cfb,0.5615807771682739
10.0,10.0,0.0005337423,0.054505162,172.13966,275.49542,43.051903,0.45873845,10.0,0.4132296299182029,0.7429053572565317,GRA,GRA,vol093,-42.0,-72.0,2022-01-16 18:20:09,2022-01-16 13:30:00,Midday,Summer,15.0,83.0,Cfb,0.5615807771682739
17.0,17.0,0.0035444319,0.9974964,137.28656,273.31677,48.950005,0.33976102,17.0,2.7441412383186328,13.595876287817957,WAT,WAT,vol093,-42.0,-72.0,2022-01-16 18:20:09,2022-01-16 13:30:00,Midday,Summer,15.0,83.0,Cfb,0.5615807771682739
4.0,4.0,0.005173916,0.90305805,147.07661,291.6572,114.10756,0.2924137,4.0,4.005707187794448,12.30868124961853,DBF,DBF,fos219,24.0,82.0,2022-11-05 02:02:58,2022-11-05 07:30:00,Morning,Fall,11.0,100.0,Cwa,-0.0951920673251152
5.0,5.0,0.002730179,0.33196563,155.7792,290.68597,35.4796,0.22903128,5.0,2.113737080492729,4.524691472649574,MF,MF,fos219,24.0,82.0,2022-11-05 02:02:58,2022-11-05 07:30:00,Morning,Fall,11.0,100.0,Cwa,-0.0951920673251152
8.0,8.0,0.0022402415,0.3075346,177.47058,290.6433,39.44002,0.2203969,8.0,1.7344215686425877,4.191696669757366,WSA,WSA,fos219,24.0,82.0,2022-11-05 02:02:58,2022-11-05 07:30:00,Morning,Fall,11.0,100.0,Cwa,-0.0951920673251152
9.0,9.0,0.0022538786,0.3267053,134.11403,290.71713,53.93683,0.22581866,9.0,1.7449795916513589,4.452993331253529,SAV,SAV,fos219,24.0,82.0,2022-11-05 02:02:58,2022-11-05 07:30:00,Morning,Fall,11.0,100.0,Cwa,-0.0951920673251152
10.0,10.0,0.0017791942,0.22687386,137.48593,292.59314,65.58952,0.23375815,10.0,1.3774732891941013,3.0922907085716727,GRA,GRA,fos219,24.0,82.0,2022-11-05 02:02:58,2022-11-05 07:30:00,Morning,Fall,11.0,100.0,Cwa,-0.0951920673251152
12.0,12.0,0.0020987883,0.26094365,142.74213,291.2337,70.99387,0.23706938,12.0,1.6249067981131493,3.5566619658470158,CRO,CRO,fos219,24.0,82.0,2022-11-05 02:02:58,2022-11-05 07:30:00,Morning,Fall,11.0,100.0,Cwa,-0.0951920673251152
13.0,13.0,0.00095353654,0.13265856,145.16464,292.65372,101.461365,0.24140637,13.0,0.7382393084258557,1.8081361196935177,URB,URB,fos219,24.0,82.0,2022-11-05 02:02:58,2022-11-05 07:30:00,Morning,Fall,11.0,100.0,Cwa,-0.0951920673251152
14.0,14.0,0.0025493603,0.50613946,202.49715,290.79776,109.787865,0.27227464,14.0,1.9737449887260747,6.898680801987648,CVM,CVM,fos219,24.0,82.0,2022-11-05 02:02:58,2022-11-05 07:30:00,Morning,Fall,11.0,100.0,Cwa,-0.0951920673251152
17.0,17.0,0.0009037872,0.04871374,123.96626,298.06305,102.499535,0.24493773,17.0,0.699722785695761,0.6639682756736875,WAT,WAT,fos219,24.0,82.0,2022-11-05 02:02:58,2022-11-05 07:30:00,Morning,Fall,11.0,100.0,Cwa,-0.0951920673251152
1.0,1.0,0.0022494006,0.6651639,262.29285,288.4855,50.57158,0.23674703,1.0,1.7415126462939687,9.066183611154557,ENF,ENF,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
4.0,4.0,0.002761932,0.79888695,230.48674,291.63962,91.25515,0.23551528,4.0,2.1383206126484064,10.888829193711281,DBF,DBF,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
5.0,5.0,0.0028665583,0.72285986,227.07738,289.84183,61.536163,0.24904342,5.0,2.219323439428885,9.852579884529113,MF,MF,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
7.0,7.0,-0.0006796879,-0.12588978,185.21704,299.39334,91.30818,0.2383604,7.0,-0.5262224318103077,-1.715877676010132,OSH,OSH,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
8.0,8.0,0.00290189,0.6151021,210.77213,289.98712,83.37538,0.23555498,8.0,2.246677751862649,8.383841790556907,WSA,WSA,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
9.0,9.0,0.0034416532,0.78482366,214.62341,290.5524,66.726555,0.26567376,9.0,2.6645687766091726,10.69714643239975,SAV,SAV,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
10.0,10.0,0.0043303985,1.0300491,211.01991,291.029,66.06041,0.27953002,10.0,3.3526459390874686,14.039569036960602,GRA,GRA,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
12.0,12.0,0.0024677592,0.5234655,181.56708,292.15292,72.48726,0.25275335,12.0,1.910568458429921,7.1348349583148964,CRO,CRO,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
13.0,13.0,0.0021318535,0.47482508,189.2147,292.67657,67.004845,0.23303033,13.0,1.6505062770287835,6.471865897774697,URB,URB,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
14.0,14.0,0.003639259,0.8743051,199.08199,290.02112,74.63824,0.27208918,14.0,2.8175574520248916,11.916778908967972,CVM,CVM,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
17.0,17.0,0.0015440986,0.27911997,189.2744,287.86212,90.869995,0.2281599,17.0,1.1954594691022407,3.8044051694869996,WAT,WAT,fos030,50.0,6.0,2022-10-05 13:44:11,2022-10-05 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
7.0,7.0,0.0057990053,0.16801204,38.930008,323.8003,27.465298,0.37256464,7.0,4.489658726551204,2.290004076212645,OSH,OSH,cal001,38.0,-115.0,2020-06-26 18:44:39,2020-06-26 11:00:00,Midday,Summer,5.0,88.0,BWk,-0.47984805703163147
10.0,10.0,0.0031755362,0.25583804,101.74994,309.01212,52.815796,0.31942227,10.0,2.458537802062093,3.4870724380016327,GRA,GRA,cal001,38.0,-115.0,2020-06-26 18:44:39,2020-06-26 11:00:00,Midday,Summer,5.0,88.0,BWk,-0.47984805703163147
16.0,16.0,-0.0062912647,-0.07745913,23.306347,322.9144,50.630066,0.44492137,16.0,-4.870771793598345,-1.0557678970694542,BSV,BSV,cal001,38.0,-115.0,2020-06-26 18:44:39,2020-06-26 11:00:00,Midday,Summer,5.0,88.0,BWk,-0.47984805703163147
8.0,8.0,0.00085168285,0.55246294,464.87585,306.5889,35.17384,0.3379602,8.0,0.6593829756182081,7.530069810152054,WSA,WSA,fos058,37.0,23.0,2021-06-07 09:59:58,2021-06-07 11:30:00,Midday,Summer,8.0,0.0,Csa,0.46435627341270447
